anime_id,title,status,start_date,end_date,genres,synopsis,main_picture,studios,rating,source,rank,popularity,start_year,start_month,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11
36466,Digimon Adventure tri. 6: Bokura no Mirai,finished_airing,2018-05-05,2018-05-05,"Action, Adventure, Comedy, Drama","The Chosen Children are distraught; believing they have lost one of their friends, the group struggles to find a way to defeat the rampaging Ordinemon. With few options left, they turn to Yamato Ishida for guidance and leadership, but Yamato himself is unsure of what to do.

Determined to save the world despite their tragedy, Yamato and his friends must take on the ferocious digital monster. As some of the children are missing their partners, they are at a significant disadvantage. Nevertheless, the Chosen Children resolve to fight until the end to secure their future and that of their friends.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/10/88936l.jpg,Toei Animation,pg_13,original,3298,3355,2018.0,5.0,Action, Adventure, Comedy, Drama,,,,,,,
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",finished_airing,2018-09-01,2018-09-01,"Action, Historical, Supernatural","The three brothers discover that the human experiment banned after destroying the ""Orochi"", is still going on to secretly revive the evil snake. They also find out that some ex-members of the Yamainu (the Japanese military unit formed to kill the snake) are behind this conspiracy. The brothers fight together again in a battle against the military.

(Source: Amazon Prime Video)",https://cdn.myanimelist.net/images/anime/1666/93322l.webp,Wit Studio,pg_13,manga,3299,6252,2018.0,9.0,Action, Historical, Supernatural,,,,,,,,
31324,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,finished_airing,2015-07-23,2015-07-23,Ecchi,Special bundled with the Blu-ray/DVD volume of Grisaia no Meikyuu.,https://cdn.myanimelist.net/images/anime/2/75328l.jpg,8bit,r+,visual_novel,3301,2918,2015.0,7.0,Ecchi,,,,,,,,,,
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,finished_airing,2023-01-11,2023-04-20,"Action, Adventure, Comedy, Fantasy, Video Game","After achieving fruitful results in New World Online's previous events, the now famous Maple Tree guild is excited to explore the new floors introduced in game. As if their guild was not already feared enough, each member is motivated to find stronger skills for themselves in order to greatly expand their options in future battles. Not forgetting the importance of networking, the guild also forges amicable relationships with other notable guilds, such as the Kingdom of the Flame Emperor and the Congregation of the Holy Swords.

With their eccentric guild master Maple at the forefront, the members of Maple Tree continue to stumble upon creative ways to implement their skills, driving the game developers crazy along the way.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1782/128859l.jpg,SILVER LINK.,pg_13,light_novel,3308,1025,2023.0,1.0,Action, Adventure, Comedy, Fantasy, Video Game,,,,,,
33074,Lupin III (2015) Specials,finished_airing,2015-09-06,2015-11-22,"Action, Adult Cast, Adventure, Comedy, Seinen",Specials included in the Blu-ray and DVD releases of Lupin III (2015).,https://cdn.myanimelist.net/images/anime/10/79629l.webp,"TMS Entertainment, Telecom Animation Film",pg_13,manga,3311,7053,2015.0,9.0,Action, Adult Cast, Adventure, Comedy, Seinen,,,,,,
52149,Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho,finished_airing,2022-10-26,2022-10-26,Fantasy,Bonus mini anime included in the first Made in Abyss: Retsujitsu no Ougonkyou Blu-ray/DVD BOX volume.,https://cdn.myanimelist.net/images/anime/1874/125099l.jpg,Kinema Citrus,pg_13,manga,3313,5561,2022.0,10.0,Fantasy,,,,,,,,,,
28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,finished_airing,2015-04-24,2015-04-24,"Comedy, Romance, School, Shoujo","It is Kyouya Sata's 17th birthday, and it seems Erika Shinohara has forgotten about her beloved boyfriend's important day. Even Erika's best friend, Ayumi Sanda, appears to be unaware as she asks Kyouya to tutor her after school. However, behind the scenes, Erika is preparing a surprise in Kyouya's apartment and has assigned Ayumi the job of distracting him. Not everything goes as planned, though, as in front of Kyouya's home, an unlucky accident sets Erika into a complete frenzy—meaning Kyouya now has to find a way to calm down his oddball girlfriend.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1212/147376l.jpg,TYO Animations,pg_13,manga,3320,3089,2015.0,4.0,Comedy, Romance, School, Shoujo,,,,,,,
51986,Pui Pui Molcar: Driving School,finished_airing,2022-10-08,2022-12-24,"Anthropomorphic, Comedy, Kids",New series for Pui Pui Molcar.,https://cdn.myanimelist.net/images/anime/1382/125361l.webp,UchuPeople,g,original,3321,8523,2022.0,10.0,Anthropomorphic, Comedy, Kids,,,,,,,,
56766,Qi Hou Bilu,finished_airing,2023-10-28,2024-01-06,"Action, Adventure, Fantasy, Martial Arts","Two thousand years ago, a descendant of the Yinyang Family felt sad for the burning of books and burying of scholars at the order of Qin Shihuang (the first emperor of the Qin Dynasty) and the burning of Epang Palace. In order not to let the scholars die in vain, he began to turn their spirits into brushes for inheritance by future generations. Back to the present day, Luo Zhongxia, an ordinary college student, accidentally gets a brush with Li Bai's spirit, and gains its superpower. But before long, various forces are in a mad scramble for the power, putting Luo Zhongxia in danger in many occasions. To avoid more dangers, Luo Zhongxia tries to find the way to return the brush, but fails every time. On the contrary, Luo Zhongxia becomes inextricably bound up with seven brush spirits.

(Source: Bilibilil)",https://cdn.myanimelist.net/images/anime/1831/138798l.jpg,L²Studio,pg_13,novel,3322,11691,2023.0,10.0,Action, Adventure, Fantasy, Martial Arts,,,,,,,
33726,Saiyuuki Reload Blast,finished_airing,2017-07-05,2017-09-20,"Action, Adventure, Comedy, Drama, Josei, Mythology, Supernatural","At last, the Sanzou Party has arrived in India. In this foreign land, where the anomaly's influence runs rampant, their battles only heighten in their violence.

And also awaiting them is their tragic fate from 500 years ago—

What will they find at the end of their long and treacherous journey?",https://cdn.myanimelist.net/images/anime/11/86675l.webp,Platinum Vision,pg_13,manga,3325,3642,2017.0,7.0,Action, Adventure, Comedy, Drama, Josei, Mythology, Supernatural,,,,
31374,Shingeki! Kyojin Chuugakkou,finished_airing,2015-10-04,2015-12-20,"Comedy, Parody, School, Shounen","On his first day of junior high, Eren Yeager comes face-to-face with a titan—and has his lunch stolen! From that day on, he holds a grudge against titans for taking his favorite food from him, a cheeseburger, vowing to eliminate their kind once and for all. Along with his adoptive sister Mikasa Ackerman and their friend Armin Arlert, the trio traverse the halls of Titan Junior High, encountering familiar faces and participating in various extracurricular activities as part of the Wall Cleanup Club.

A parody of the immensely popular parent series, Shingeki! Kyojin Chuugakkou places beloved characters as junior high school students, fighting to protect their lunches from gluttonous titans.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/75467l.webp,Production I.G,pg_13,manga,3329,934,2015.0,10.0,Comedy, Parody, School, Shounen,,,,,,,
48453,Super Crooks,finished_airing,2021-11-25,2021-11-25,"Action, Adult Cast, Drama, Super Power, Suspense","One last heist. That's what they all say, right? Just one final score, and everyone can retire and take up fishing. Thing is, the jails are filled with super villains who thought the same thing, and got busted. But the Heat's in a jam. He's run up the kind of gambling debt that - if he can't pay it back in cash - will be paid in blood. Nobody wants to see the most beloved supercrook of all time rubbed out by the mob - especially his biggest fan, Johnny Bolt. And Johnny's got a plan to help the Heat and make all his buddies disgustingly rich at the same time. Unfortunately for Johnny's recruits, they have to head to Spain and rob the world's most notorious super villain blind. And that's where things get tricky. 

(Source: Marvel Comics)",https://cdn.myanimelist.net/images/anime/1579/118015l.jpg,Bones,pg_13,other,3332,2304,2021.0,11.0,Action, Adult Cast, Drama, Super Power, Suspense,,,,,,
52962,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",finished_airing,2023-10-08,2023-12-24,"Comedy, Time Travel, Villainess","Due to poor finances, an epidemic, and famine, the once prosperous Tearmoon Empire ultimately falls to a revolution instigated by its citizens and supported by neighboring nations. The rebellion also brings dire consequences for Mia Luna Tearmoon, the empire's extremely spoiled princess, who endures three years in the dungeons before facing execution.

By some miracle, Mia finds herself reincarnated as her 12-year-old self, retaining full memories of everything that had transpired. With the pain of the guillotine blade freshly imprinted on her neck, Mia is determined to use this second chance at life to avoid the grim fate that awaits her. She utilizes all her knowledge to improve the state of the kingdom and gather personal allies, inadvertently winning over the people's hearts and becoming beloved as a saint.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1901/139910l.webp,SILVER LINK.,pg_13,light_novel,3334,2465,2023.0,10.0,Comedy, Time Travel, Villainess,,,,,,,,
38480,Toaru Kagaku no Accelerator,finished_airing,2019-07-12,2019-09-27,"Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy","Academy City stands at the forefront of scientific and technological progress, best known for their development of espers: those capable of wielding superhuman abilities that alter the rules of reality. The most powerful among them are the Level 5s, and the one known as Accelerator reigns supreme, even after being weakened by a severe brain injury. By his side is the young girl known as Last Order, whom despite his cold demeanor, he holds closely and vows to protect at all costs.

Though Accelerator may be recovering from his injury, the dark side of Academy City never rests, and so he finds himself unwillingly caught up in the midst of a new conflict. When a mysterious young woman approaches Accelerator in pursuit of Last Order, the highest-ranked esper is confronted by a venomous organization that has taken root in Anti-Skill, Academy City's peacekeeping organization. With dangerous forces on the move that threaten to put Last Order and her sisters at risk, the self-proclaimed villain prepares to step into the darkness once again.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1160/99995l.jpg,J.C.Staff,r,manga,3337,1041,2019.0,7.0,Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy,,,,,,
40909,Wan Jie Xian Zong 3rd Season,finished_airing,2019-10-17,2020-04-09,"Action, Adventure, Fantasy, Historical, Martial Arts, Mythology, Romance",Third season of Wan Jie Xian Zong.,https://cdn.myanimelist.net/images/anime/1059/105727l.jpg,Ruo Hong Culture,pg_13,web_manga,3338,10627,2019.0,10.0,Action, Adventure, Fantasy, Historical, Martial Arts, Mythology, Romance,,,,
30740,Young Black Jack,finished_airing,2015-10-02,2015-12-18,"Drama, Historical, Medical, Seinen","In the 1960s, a gifted young medical student tries to make a name for himself. Kuroo Hazama is a reserved young man with unusual black-and-white hair, a body covered with scars, and a dark past. Despite only being a medical student, his surgical brilliance starts to attract attention after he completes a seemingly impossible operation. Together with the spirited and honest intern Maiko Okamoto and Yabu, a close friend with a troubled life, Hazama devotes himself to the world of medicine. 

However, his path to becoming a respectable surgeon is a difficult one as student riots, war, and corruption are consuming Japan. Hazama quickly finds himself caught up in a series of nefarious circumstances that challenge his integrity as a person and his path towards becoming a surgeon. Young Black Jack chronicles the story of a man capable of performing unthinkable feats of medicine, and the journey that leads him to become the legend known as Black Jack.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/76125l.jpg,Tezuka Productions,pg_13,manga,3339,2430,2015.0,10.0,Drama, Historical, Medical, Seinen,,,,,,,
58502,Zenshuu.,currently_airing,2025-01-05,,"Action, Fantasy, Isekai","After graduating from high school, Natsuko Hirose starts her career as an animator. Her talent quickly flourishes, and she makes her debut as a director in no time. Her first anime becomes a massive hit, sparking a social phenomenon and earning her recognition as an up-and-coming genius director. Her next project is set to be a romantic comedy movie themed around first love! However, having never been in love herself, Natsuko struggles to understand the concept of first love, and as a result, she's unable to create the storyboard, causing the movie production to come to a standstill. One day, she passes out while working on her storyboard and wakes up in the world of her favorite childhood anime movie ""A Tale of Perishing.""

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1003/146841l.jpg,MAPPA,pg_13,original,3341,2606,2025.0,1.0,Action, Fantasy, Isekai,,,,,,,,
31280,Selector Destructed WIXOSS Movie,finished_airing,2016-02-13,2016-02-13,"High Stakes Game, Psychological, Strategy Game, Suspense","This movie is a retelling/summary of Selector Infected and Spread, with extra scenes interspersed such as the characters in childhood. Despite mostly being previously used scenes, they were cut and altered to make a high intensity and fast paced story, highlighting the moments of slow silence and reflection. Some changes were made such as the true origin of Tama's name, the significance of Sachi and Rumi, and the relationship between your name and being alone.

(Source: Asenshi)",https://cdn.myanimelist.net/images/anime/3/83118l.jpg,J.C.Staff,r,card_game,3343,5243,2016.0,2.0,High Stakes Game, Psychological, Strategy Game, Suspense,,,,,,,
31297,"Tokyo Ghoul: ""Pinto""",finished_airing,2015-12-25,2015-12-25,"Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy","Shuu Tsukiyama is a ""ghoul"": a creature who eats human flesh, and he likes to enjoy his meals to the fullest. One night, while relishing in the premeditated murder of his dinner, Shuu's much anticipated first bite is disturbed by a sudden flash of light.

The flash turns out to be from the camera of high schooler Chie Hori, who presents Shuu with the perfect picture capturing his true nature; the extremely clear shot of a bloody corpse and an overly excited Shuu threatens to expose his ghoul identity, thus Shuu needs to sort out this situation quickly.

After Shuu discovers that Chie attends the same high school as him and is even in the same class, the reason behind his feelings of obsession changes from self-preservation to morbid curiosity. As he grows closer to the absent-minded and extremely odd photographer, he challenges them both to learn more about each other's conflicting worlds; Shuu promises that Chie will come out of this experience with a photograph superior to the one she already has.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/3/78666l.jpg,Pierrot,r,light_novel,3348,1156,2015.0,12.0,Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy,,,
30419,"Wake Up, Girls! Beyond the Bottom",finished_airing,2015-12-11,2015-12-11,"Drama, Idols (Female), Music","Second movie sequel of Wake Up, Girls!.",https://cdn.myanimelist.net/images/anime/5/76402l.jpg,"Ordet, Millepensee",pg_13,original,3350,6882,2015.0,12.0,Drama, Idols (Female), Music,,,,,,,,
31245,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,finished_airing,2016-04-23,2016-04-23,"Romance, School","Love is blooming at Sakuragaoka High School. Natsuki Enomoto has finally mustered the courage to confess to her childhood friend, Yuu Setoguchi. However, in the final moments of her confession, an embarrassed Natsuki passes it off as a ""practice confession."" Oblivious to her true feelings and struggling with his own, Yuu promises to support Natsuki in her quest for love. While Natsuki deals with her failed confession, fellow classmate Koyuki Ayase struggles with his own feelings for Natsuki. Despite his timidness, he is determined to win over her heart.

Zutto Mae Kara Suki deshita.: Kokuhaku Jikkou Iinkai follows Natsuki as she dreams of one day ending her practices and genuinely confessing to Yuu. Meanwhile, close friends also find themselves entangled in their own webs of unrequited love and unspoken affections.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/82121l.webp,Qualia Animation,pg_13,music,3352,1056,2016.0,4.0,Romance, School,,,,,,,,,
40128,Arte,finished_airing,2020-04-04,2020-06-20,"Drama, Historical, Seinen, Visual Arts","In the 16th century, the city of Florence booms with cultural and creative revival in celebration of the Renaissance. Arte, a delightful young lady from an aristocratic family, dreams of being an artist and contributing to the renewal of civilization. However, with her father's death, she ends up losing the only person who believed in her passion for art. Now she is expected to marry a nobleman and live as a refined housewife without disgracing her family name. Reluctant to accept her fate, the headstrong Arte steps into the streets in search of a master artisan to take her on as an apprentice.

In her quest for a mentor, Arte has to face harsh reality when she is completely shunned for being a female artist. No one believes that women are capable of fine craftsmanship, and therefore none are willing to accept her. Luckily, a renowned artisan by the name of Leo is persuaded to take her as his disciple since he has none anyway. And thus, Arte's new life begins, far from the comfort of her noble upbringing. As an apprentice, she must earn her keep while tackling various challenges along the difficult path to becoming a full-fledged, master artisan.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1284/106945l.jpg,Seven Arcs,pg_13,manga,3354,1752,2020.0,4.0,Drama, Historical, Seinen, Visual Arts,,,,,,,
40329,Crayon Shin-chan Movie 28: Gekitotsu! Rakuga Kingdom to Hobo Yonin no Yuusha,finished_airing,2020-09-11,2020-09-11,"Comedy, Seinen","Due to the advent of modern technology, kids have abandoned their crayons and paper for electronic tablets, causing the imaginative energy emitted from children's doodles to reach an all-time low. Consequently, the Rakuga Kingdom in the sky, powered by such energy, is now at risk of collapsing onto the cities below. For any hope to avoid such a catastrophe, the kingdom's princess hastily seeks out a hero from Earth capable of wielding the ""Miracle Crayon."" 

While the kingdom's reformers arrive on land to seize Earth, the magical crayon finds itself in the hands of Shinnosuke ""Shin-chan"" Nohara. In a journey that will test the limits of childlike imagination, Shin-chan must harness his creativity to secure the safety of his home and restore peace to both worlds.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1778/119276l.jpg,Shin-Ei Animation,g,manga,3356,11249,2020.0,9.0,Comedy, Seinen,,,,,,,,,
58920,Dead Dead Demons Dededede Destruction (OVA) Episode 0,finished_airing,2024-05-24,2024-05-24,"Drama, Sci-Fi, Seinen",Episode 0 of Dead Dead Demons Dededede Destruction (OVA).,https://cdn.myanimelist.net/images/anime/1514/143260l.jpg,Production +h.,r,manga,3360,5371,2024.0,5.0,Drama, Sci-Fi, Seinen,,,,,,,,
44025,Doraemon Movie 41: Nobita no Little Star Wars,finished_airing,2022-03-04,2022-03-04,"Adventure, Comedy, Kids, Sci-Fi, Shounen, Space","One day, Nobita picks a small rocket from which a small-sized humanoid alien Papi comes out. He came from the planet named 'Pirika' to the Earth to escape from the PCIA army of his planet. At the very beginning, Doraemon and his friends were confused by the small size of Papi, but with the gadget ""Small Light"", they became small and play together. However, the whale-shaped battleship, who chased Papi and came to the Earth, attacks Doraemon and Nobita to catch Papi. Papi blames himself for having involved everyone, but he tries to fight against the PCIA army. In order to protect Papi and his planet Pirika, Doraemon and his friends go to Pirika.

(Source: IMDb)",https://cdn.myanimelist.net/images/anime/1367/119333l.jpg,Shin-Ei Animation,pg,manga,3362,9556,2022.0,3.0,Adventure, Comedy, Kids, Sci-Fi, Shounen, Space,,,,,
47160,Goblin Slayer II,finished_airing,2023-10-06,2023-12-22,"Action, Adventure, Fantasy, Gore",Second season of Goblin Slayer.,https://cdn.myanimelist.net/images/anime/1100/138338l.jpg,LIDENFILMS,r,light_novel,3369,663,2023.0,10.0,Action, Adventure, Fantasy, Gore,,,,,,,
41006,Higurashi no Naku Koro ni Gou,finished_airing,2020-10-01,2021-03-19,"Gore, Horror, Mystery, Psychological, Suspense","Rika Furude and her group of friends live in the small mountain village of Hinamizawa; in June 1983, they welcome transfer student Keiichi Maebara into their ranks, making him the only boy in their group. After school, they have fun playing games and spending each day living their lives to the fullest. Despite this seemingly normal routine, Keiichi begins noticing strange behavior from his friends, who seem to be hiding the town's dark secrets from him.

Elsewhere, a certain person watches these increasingly unsettling events unfold and remembers all the times that this, and other similar stories, have played out. Using that knowledge, this person decides to fix these broken worlds. However, when certain variables change, the individual is faced with a horrifying realization: they have no idea what to expect or how to stop the impending tragedy.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1716/111533l.jpg,Passione,r,visual_novel,3371,899,2020.0,10.0,Gore, Horror, Mystery, Psychological, Suspense,,,,,,
40230,Housekishou Richard-shi no Nazo Kantei,finished_airing,2020-01-09,2020-03-26,"Adult Cast, Drama, Mystery, Workplace","Possessing a deep knowledge of mineralogy, Richard Ranashinha de Vulpian is a young and handsome British jewelry appraiser who owns a small shop in Japan. One fateful night, Seigi Nakata, a righteous college student, saves him from drunks who were harassing him due to his good looks. Upon learning of Richard's identity, Seigi hires him to appraise a pink sapphire ring that was left behind by his deceased grandmother.

Before long, Seigi becomes a trusted part-timer at Richard's shop. Together, the duo solve various jewel-related requests from diverse clients of different backgrounds. Step by step, they unravel the hidden motives and feelings that lie within the gems in order to understand and empathize with the little stories behind each piece of jewelry.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1134/109558l.jpg,Shuka,pg_13,novel,3373,2746,2020.0,1.0,Adult Cast, Drama, Mystery, Workplace,,,,,,,
56830,Journey to Bloom,finished_airing,2023-09-30,2023-10-29,"Drama, Music",A series commemorating the 3rd anniversary of the Project SEKAI COLORFUL STAGE! feat. Hatsune Miku mobile game.,https://cdn.myanimelist.net/images/anime/1652/138994l.jpg,P.A. Works,pg_13,game,3374,10229,2023.0,9.0,Drama, Music,,,,,,,,,
49040,Lupin III: Part 6,finished_airing,2021-10-17,2022-03-27,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen","The infamous Arsene Lupin III takes his gang of thieves to Great Britain to investigate the existence of the Raven's hidden treasure. The Raven, an underground society rumored to be pulling the strings behind the British government, has evaded Lupin's grasp for nearly 10 years. But finding clues proves difficult when he is pursued by not only Interpol's Inspector Kouichi Zenigata but also the MI6, Scotland Yard, and Britain's finest: the consulting detective Sherlock Holmes, who appears to have his own score to settle with the gentleman thief.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1976/118542l.jpg,TMS Entertainment,pg_13,manga,3377,4759,2021.0,10.0,Action, Adult Cast, Adventure, Comedy, Mystery, Seinen,,,,,
33606,One Piece Film: Gold Episode 0 - 711 ver.,finished_airing,2016-07-02,2016-07-02,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power","A short web prequel to One Piece Film: Gold featuring the nine Straw hat crew members on the ship, planning what to do when they arrive the Casino.",https://cdn.myanimelist.net/images/anime/4/83792l.jpg,Toei Animation,pg_13,manga,3383,4538,2016.0,7.0,Action, Adventure, Comedy, Fantasy, Shounen, Super Power,,,,,
56964,Raise wa Tanin ga Ii,finished_airing,2024-10-07,2024-12-23,"Organized Crime, Romance, Seinen","After years of animosity, the leaders of Osaka's Somei and Tokyo's Miyama yakuza groups have called a truce—by arranging an engagement between their respective grandchildren, Yoshino Somei and Kirishima Miyama. To this end, 17-year-old Yoshino moves to Tokyo to live with the Miyama family and attend school with her new fiancé. Although Kirishima is all smiles and perfectly polite, there is something unsettling about his demeanor that Yoshino cannot put her finger on.

Yoshino's suspicions are soon confirmed: despite his manners, Kirishima is a masochistic maniac. He hurts people without batting an eye and also revels in being punished verbally and physically himself. What he wants most is a spoiled and arrogant fiancée who will ruin his life. When Yoshino does not quite meet his expectations, he reveals his true colors and openly insults her. However, instead of running away in fear, Yoshino decides to take revenge by making Kirishima fall in love with her and then ruthlessly breaking his heart.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1428/143773l.jpg,Studio Deen,pg_13,manga,3384,2079,2024.0,10.0,Organized Crime, Romance, Seinen,,,,,,,,
48624,Re:cycle of the Penguindrum,finished_airing,2022-04-29,2022-07-22,"Avant Garde, Comedy, Drama, Mystery, Psychological, Supernatural","Compilation of Mawaru Penguindrum, including new scenes. ",https://cdn.myanimelist.net/images/anime/1199/120216l.webp,"Brain's Base, Lapin Track",r,original,3385,5832,2022.0,4.0,Avant Garde, Comedy, Drama, Mystery, Psychological, Supernatural,,,,,
37307,K: Seven Stories Movie 6 - Circle Vision - Nameless Song,finished_airing,2018-12-01,2018-12-01,"Action, Super Power","Adolf K. Weismann is sharing a peaceful meal with his loved ones, but as the days go by, some begin to realize that this perfect world where everyone is alive and happy seems too good to be true.

(Source: TubiTV, edited)",https://cdn.myanimelist.net/images/anime/1491/92832l.jpg,GoHands,pg_13,original,3391,5016,2018.0,12.0,Action, Super Power,,,,,,,,,
37981,Kaijuu no Kodomo,finished_airing,2019-06-07,2019-06-07,"Award Winning, Drama, Mystery, Seinen, Supernatural","Ruka Azumi's ordinary summer vacation revolves around spending all her time on the handball court to avoid her only housemate, her alcoholic mother. When an incident at practice leads to Ruka's exclusion from the handball team, she is forced to find other outlets to enjoy herself, eventually winding up at the aquarium where her father works. There, she meets Umi, a mysterious boy raised by dugongs who is being kept at the aquarium in order to research his strange water-dependent body.

Ruka and Umi become fast friends, and the pair is soon joined by Sora, Umi's brother who also has an unusual relationship with the ocean. Together, the trio explore a dazzling undersea world while learning about a peculiar ""festival"" that all sea creatures around the world are preparing for.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1103/99778l.webp,Studio 4°C,pg_13,manga,3392,1978,2019.0,6.0,Award Winning, Drama, Mystery, Seinen, Supernatural,,,,,,
50339,Kakegurui Twin,finished_airing,2022-08-04,2022-08-04,"Drama, Mystery, Psychological, School, Shounen, Suspense","Her name is Mary Saotome—she is brazen, insolent, and defiant, yet highly intelligent. Upon transferring to Hyakkaou Private Academy, where a student's worth is determined by their wits through gambling, she seizes a glorious win against a classmate and immediately captures the attention of the devious student council members.

With the bottom of Hyakkaou's rigorous hierarchy determined by least gambling winnings, the future for Tsuzura Hanatemari looks grim. As Tsuzura's childhood friend, Mary resolves to rise through the ranks and secure enough money to free Tsuzura from the shackles of the unjust system. Mary's perseverance and refusal to lose drive her to surpass and humiliate even the strongest opponents, but certain student council members seem to have greater plans for her.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1851/124275l.jpg,MAPPA,pg_13,manga,3393,1971,2022.0,8.0,Drama, Mystery, Psychological, School, Shounen, Suspense,,,,,
37086,Kakegurui××,finished_airing,2019-01-09,2019-03-27,"Drama, High Stakes Game, Mystery, Psychological, School, Shounen, Strategy Game, Suspense","As Yumeko Jabami's fame grows and the reputation of the student council dwindles, Kirari Momobami decides to revolutionize the group. To this end, she announces an election for its next president. The rules are simple: each student in the school receives one chip. Whoever has the most chips by the end of thirty days becomes both the new president and the head of the Momobami clan.

Upon receiving news of this development, the Momobami branch families spring into action. Eleven transfer students arrive at Hyakkao Private Academy, each aiming to lead both the school and the Momobami clan. Equipped with unique talents, they will compete to get as many chips as possible—but their chips are not the only things on the line.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1496/96519l.jpg,MAPPA,r,manga,3394,254,2019.0,1.0,Drama, High Stakes Game, Mystery, Psychological, School, Shounen, Strategy Game, Suspense,,,
34784,Kuroko no Basket: Oshaberi Shiyou ka,finished_airing,2017-01-27,2017-01-27,"Comedy, School, Shounen, Sports, Team Sports",Special included on Kuroko no Basket Fan Disc 3: Korekara Nandodemo.,https://cdn.myanimelist.net/images/anime/9/83916l.jpg,Production I.G,pg_13,manga,3397,5413,2017.0,1.0,Comedy, School, Shounen, Sports, Team Sports,,,,,,
33605,Ling Qi,finished_airing,2016-06-21,2016-11-01,"Action, Boys Love, Comedy, Supernatural","Low on luck after a series of unfortunate events, You Keika works part-time to try bringing himself out of a life of poverty. After a strange encounter with a white-haired man in a junkyard, You wakes up to discover that he was killed in a sudden accident and has become a spirit. The man he had encountered, Tanmoku Ki, is revealed as the 13th Youmeshi of the Tanmoki, the highest-ranking exorcist family of China. Noticing the wandering spirit, he offers You the opportunity to form a pact: he will offer You protection from humans and in return, You will have to become his spirit shadow, keeping him safe and guarded at all times.

From then on, the two face untold challenges in the spiritual world, striving to keep those around them safe from harmful spirits. Along the way, the pact they formed grows into something more; a bond that neither of the two ever expected. Behind their roles as master and servant, a lingering admiration begins to emerge.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/81045l.webp,Haoliners Animation League,pg_13,web_manga,3400,2299,2016.0,6.0,Action, Boys Love, Comedy, Supernatural,,,,,,,
54717,Mahoutsukai Precure!! Mirai Days,currently_airing,2025-01-12,,"Action, Mahou Shoujo",Second season of Mahoutsukai Precure!.,https://cdn.myanimelist.net/images/anime/1650/146287l.jpg,"Toei Animation, Studio Deen",pg_13,original,3403,9667,2025.0,1.0,Action, Mahou Shoujo,,,,,,,,,
37902,One Piece: Episode of Sorajima,finished_airing,2018-08-25,2018-08-25,"Action, Adventure, Fantasy, Shounen","The Straw Hats embark on a dangerous trip to the sky where their destination comes straight out of a fairytale. The island of Skypiea and its grand city of gold await among the clouds, but a clash of winged clans and a man who calls himself God won’t make things easy! Only Luffy can resist this God’s mighty power and light the mysteries of the past.

(Source: Funimation)",https://cdn.myanimelist.net/images/anime/1533/92968l.jpg,Toei Animation,pg_13,manga,3407,4133,2018.0,8.0,Action, Adventure, Fantasy, Shounen,,,,,,,
